mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va
192	191	1145/2	1145/2	0.0	1/4	1/4	StaffText	6/8	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>cresc."				
192	191	1145/2	1145/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1580		articStaccatoAbove					
192	191	573	573	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1581		articStaccatoAbove					
192	191	1147/2	1147/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1582		articStaccatoAbove					
192	191	574	574	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1583		articStaccatoAbove					
193	192	1149/2	1149/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1584		articStaccatoAbove					
193	192	575	575	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1585		articStaccatoAbove					
193	192	1151/2	1151/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1586		articStaccatoAbove					
193	192	576	576	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1587		articStaccatoAbove					
193	192	1153/2	1153/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1588		articStaccatoAbove					
193	192	577	577	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1589		articStaccatoAbove					
193	192	1149/2	1149/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1590		articStaccatoAbove					
193	192	575	575	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1591		articStaccatoAbove					
193	192	1151/2	1151/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1592		articStaccatoAbove					
193	192	576	576	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1593		articStaccatoAbove					
193	192	1153/2	1153/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1594		articStaccatoAbove					
193	192	577	577	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1595		articStaccatoAbove					
194	193	1155/2	1155/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1596		articStaccatoAbove					
194	193	578	578	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1597		articStaccatoAbove					
194	193	1157/2	1157/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1598		articStaccatoAbove					
194	193	579	579	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1599		articStaccatoAbove					
194	193	1159/2	1159/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1600		articStaccatoAbove					
194	193	580	580	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1601		articStaccatoAbove					
194	193	1155/2	1155/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1602		articStaccatoBelow					
194	193	578	578	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1603		articStaccatoBelow					
194	193	1157/2	1157/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1604		articStaccatoBelow					
194	193	579	579	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1605		articStaccatoAbove					
194	193	1159/2	1159/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1606		articStaccatoAbove					
194	193	580	580	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1607		articStaccatoAbove					
195	194	1161/2	1161/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1608		articStaccatoAbove					
195	194	581	581	0.0	1/8	1/8	Spanner	6/8	1	1	0										1
195	194	581	581	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1609		articStaccatoAbove					1
195	194	1163/2	1163/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1610		articStaccatoAbove					1
195	194	582	582	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1611		articStaccatoAbove					1
195	194	1165/2	1165/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1612		articStaccatoAbove					1
195	194	583	583	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1613		articStaccatoAbove					1
195	194	1161/2	1161/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1614		articStaccatoAbove					
195	194	581	581	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1615		articStaccatoAbove					
195	194	1163/2	1163/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1616		articStaccatoAbove					
195	194	582	582	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1617		articStaccatoAbove					
195	194	1165/2	1165/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1618		articStaccatoAbove					
195	194	583	583	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1619		articStaccatoAbove					
196	195	1167/2	1167/2	0.0	0	0	Dynamic	6/8	1	1	0				ff						1
196	195	1167/2	1167/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1620		articStaccatoAbove					1
196	195	584	584	0.0	1/8	1/8	Spanner	6/8	1	1	0										
196	195	585	585	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1621		articStaccatoAbove					
196	195	1167/2	1167/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1622		articStaccatoAbove					
196	195	585	585	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1623		articStaccatoBelow					
197	196	1173/2	1173/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1624		articStaccatoBelow					
197	196	588	588	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1625		articStaccatoBelow					
197	196	1173/2	1173/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1626		articStaccatoAbove					
197	196	588	588	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1627		articStaccatoBelow					
198	197	1179/2	1179/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1628		articStaccatoBelow					
198	197	591	591	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1629		articStaccatoAbove					
198	197	1179/2	1179/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1630		articStaccatoAbove					
198	197	591	591	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1631		articStaccatoAbove					
199	198	1185/2	1185/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1632							
199	198	1185/2	1185/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1633							
